,pull_request_id,loc_additions,loc_deletions,num_files_changed,merged_status
391,214147,2310,1,29,Rejected
392,256544,2292,1191,52,Merged
393,266467,2274,771,363,Merged
394,214831,2270,102,7,Merged
395,209022,2269,8,35,Rejected
396,257980,2255,380,375,Merged
397,256307,2246,0,14,Merged
398,209111,2245,41,32,Rejected
399,264522,2245,539,135,Rejected
400,261830,2237,1141,78,Merged
401,214898,2237,800,41,Rejected
402,266281,2226,413,82,Rejected
403,256443,2222,408,45,Rejected
404,270064,2219,274,21,Merged
405,265592,2216,783,285,Rejected
406,214747,2214,650,25,Merged
407,256328,2204,421,74,Rejected
408,266410,2198,694,237,Rejected
409,268330,2192,0,8,Rejected
410,262949,2173,58,2,Merged
411,269904,2153,209,43,Merged
412,273189,2148,642,184,Merged
413,267915,2135,1091,60,Merged
414,266435,2127,50,31,Merged
415,253883,2127,43,36,Merged
416,265134,2123,555,63,Rejected
417,265682,2118,562,60,Merged
418,209149,2116,151,80,Merged
419,257081,2111,2496,33,Rejected
420,272325,2110,2947,272,Merged
421,257588,2107,6,32,Merged
422,268540,2106,351,351,Merged
423,264987,2086,307,62,Rejected
424,254965,2082,0,24,Merged
425,209722,2082,406,17,Rejected
426,255245,2070,2,27,Rejected
427,264473,2069,969,220,Merged
428,270178,2047,199,28,Rejected
429,255767,2032,0,15,Rejected
430,214675,2030,6808,11,Merged
431,266517,2026,1778,9,Merged
432,215117,2021,72,47,Merged
433,268493,2019,3,8,Rejected
434,265480,2019,107,55,Rejected
435,270001,2012,0,9,Merged
436,259700,2007,666,32,Merged
437,214041,1989,28,126,Merged
438,259746,1988,0,17,Rejected
439,256409,1988,3,23,Rejected
440,260504,1986,0,23,Merged
441,256496,1977,1,31,Merged
442,209166,1976,310,17,Merged
443,268783,1973,0,34,Merged
444,264567,1969,749,330,Merged
445,268922,1969,30,39,Rejected
446,268582,1963,30,38,Merged
447,214543,1961,1380,25,Merged
448,209071,1953,1021,24,Merged
449,273345,1952,630,15,Rejected
450,214599,1949,1711,126,Merged
451,272646,1945,1752,17,Merged
452,266136,1931,11,29,Rejected
453,209428,1926,71,15,Merged
454,255868,1924,491,11,Merged
455,268622,1917,969,186,Merged
456,267469,1909,470,116,Rejected
457,213660,1907,98,71,Rejected
458,273143,1904,1622,89,Rejected
459,254443,1889,47,28,Rejected
460,267105,1886,1,27,Merged
461,259539,1886,0,44,Merged
462,256467,1875,583,12,Merged
463,256103,1875,583,12,Rejected
464,264023,1870,121,47,Rejected
465,209151,1867,753,175,Merged
466,256879,1866,625,244,Merged
467,264369,1850,76,24,Merged
468,255701,1838,442,68,Rejected
469,215054,1835,1475,72,Merged
470,255947,1835,1889,93,Rejected
471,264916,1832,0,47,Merged
472,256775,1828,1091,21,Merged
473,269804,1820,1,28,Merged
474,254718,1818,4,23,Rejected
475,209129,1795,53,68,Merged
476,254919,1781,15,4,Merged
477,268671,1775,0,9,Merged
478,268245,1775,15,29,Merged
479,209112,1772,41,12,Merged
480,264827,1766,0,32,Merged
481,256995,1763,1239,140,Merged
482,260230,1762,880,16,Merged
483,268649,1755,38,38,Rejected
484,258787,1754,1014,39,Rejected
485,257246,1752,1514,13,Merged
486,253896,1752,375,9,Merged
487,254607,1749,1369,6,Merged
488,267999,1738,69,36,Merged
489,260983,1737,2,72,Merged
490,273166,1736,1217,86,Rejected
491,254894,1732,6,3,Rejected
492,265517,1731,452,346,Merged
493,272020,1730,0,7,Merged
494,267763,1721,1,25,Rejected
495,209210,1718,320,85,Merged
496,265657,1711,49,19,Rejected
497,254992,1705,13,38,Merged
498,258985,1703,3440,59,Merged
499,255185,1702,0,9,Rejected
500,273133,1696,1430,81,Rejected
501,267234,1695,1510,10,Rejected
502,209264,1693,171,48,Rejected
503,255047,1691,1546,68,Merged
504,272193,1686,0,2,Rejected
505,254951,1681,8,38,Rejected
506,272214,1675,249,310,Merged
507,269570,1675,1576,14,Merged
508,255264,1673,0,14,Rejected
509,270244,1670,600,60,Merged
510,255133,1665,533,38,Merged
511,254005,1660,641,23,Rejected
512,255978,1659,24,18,Rejected
513,268895,1658,15,30,Merged
514,256018,1654,2341,10,Merged
515,260723,1654,2,19,Rejected
516,257634,1651,1,6,Rejected
517,214396,1649,468,12,Rejected
518,214021,1648,468,12,Merged
519,214609,1644,344,17,Merged
520,214791,1643,31,22,Merged
521,268634,1643,659,197,Merged
522,214436,1642,1436,28,Merged
523,273131,1634,1214,80,Rejected
524,256169,1633,3,13,Merged
525,264307,1633,2000,238,Merged
526,213790,1631,428,110,Rejected
527,213777,1631,428,110,Rejected
528,254525,1629,874,70,Rejected
529,256218,1628,1298,56,Rejected
530,267746,1624,223,57,Merged
531,214369,1619,393,28,Rejected
532,214947,1618,94,23,Merged
533,255883,1617,94,23,Rejected
534,254849,1617,169,47,Merged
535,258869,1615,2,24,Merged
536,272715,1609,1113,75,Rejected
537,254837,1607,245,36,Merged
538,254383,1606,0,13,Merged
539,254441,1600,746,80,Rejected
540,272654,1598,87,19,Rejected
541,257544,1597,3,15,Merged
542,255694,1597,0,18,Merged
543,209051,1596,1177,63,Rejected
544,255624,1590,0,8,Rejected
545,263615,1589,37,20,Rejected
546,209083,1581,1,19,Merged
547,257502,1571,801,129,Merged
548,270631,1570,33,45,Merged
549,256447,1565,736,166,Merged
550,268507,1563,1500,12,Merged
551,273139,1561,1105,74,Rejected
552,254909,1560,55,46,Rejected
553,214925,1558,0,9,Merged
554,272680,1551,1107,73,Rejected
555,273183,1551,1107,73,Merged
556,265026,1550,432,26,Merged
557,258067,1546,0,10,Rejected
558,258551,1546,55,35,Rejected
559,254783,1524,181,48,Merged
560,266742,1524,17,8,Merged
561,263893,1523,32,21,Rejected
562,257211,1516,748,179,Rejected
563,256403,1507,134,47,Merged
564,264628,1505,36,42,Merged
565,255541,1502,1,25,Rejected
566,255564,1502,1,25,Rejected
567,260060,1500,1665,48,Merged
568,272070,1498,1,34,Merged
569,266294,1487,632,147,Rejected
570,213443,1486,1761,60,Merged
571,209050,1486,1178,60,Rejected
572,213808,1477,106,39,Merged
573,264055,1476,149,145,Rejected
574,209820,1470,81,77,Rejected
575,213674,1470,3,45,Rejected
576,209848,1469,108,82,Merged
577,209845,1469,108,82,Rejected
578,268366,1463,1,38,Merged
579,267830,1463,419,194,Merged
580,266597,1462,545,29,Rejected
581,260917,1453,0,7,Rejected
582,209551,1442,486,188,Merged
583,255304,1441,103,261,Merged
584,256197,1439,20,25,Merged
585,256147,1437,27,33,Merged
586,261568,1434,10,10,Merged
587,264203,1432,282,30,Rejected
588,209372,1426,196,24,Merged
589,259469,1424,506,52,Merged
590,259508,1407,475,16,Rejected
591,270693,1407,13,6,Rejected
592,258342,1406,17,30,Merged
593,266132,1405,3,24,Merged
594,259090,1402,812,30,Merged
595,209106,1401,0,7,Merged
596,265976,1396,1099,58,Merged
597,266382,1394,1,14,Merged
598,256167,1392,0,13,Merged
599,215139,1391,127,59,Rejected
600,256830,1391,1,11,Merged
601,260072,1390,456,28,Merged
602,272466,1390,0,14,Merged
603,214351,1388,525,145,Merged
604,267851,1385,1,33,Merged
605,214953,1379,1005,66,Merged
606,263566,1372,5,20,Merged
607,267723,1369,17,4,Rejected
608,255436,1367,560,34,Rejected
609,273298,1364,2,22,Rejected
610,259927,1364,133,31,Merged
611,255565,1362,0,20,Rejected
612,255641,1362,0,20,Rejected
613,265347,1359,1901,71,Merged
614,256853,1356,23,14,Rejected
615,262985,1351,341,12,Merged
616,262386,1350,15,20,Merged
617,261265,1345,622,66,Rejected
618,209730,1340,143,48,Merged
619,273432,1338,940,7,Merged
620,257337,1336,1372,62,Merged
621,209409,1335,1466,81,Merged
622,265524,1333,6,25,Rejected
623,266288,1333,407544,266,Merged
624,269886,1331,132,15,Merged
625,213656,1330,1020,63,Merged
626,209797,1329,5,21,Merged
627,254603,1324,34,18,Rejected
628,255230,1321,0,10,Rejected
629,255086,1318,195,25,Merged
630,260138,1318,0,14,Merged
631,258573,1315,1380,84,Merged
632,256263,1310,6,18,Merged
633,269894,1307,0,13,Merged
634,215078,1305,561,198,Merged
635,209609,1304,754,31,Merged
636,272220,1300,12,260,Merged
637,261645,1299,965,10,Merged
638,262518,1298,419,16,Merged
639,209840,1297,47,10,Merged
640,273109,1293,19,10,Rejected
641,254711,1292,572,169,Merged
642,272045,1289,1,27,Rejected
643,265623,1287,12147,236,Merged
644,257462,1284,707,115,Rejected
645,214399,1283,0,25,Merged
646,263980,1281,3,15,Rejected
647,268936,1279,0,26,Merged
648,255537,1279,0,20,Rejected
649,209815,1278,15,23,Merged
650,258538,1273,692,119,Merged
651,215148,1273,399,88,Merged
652,269186,1272,306,254,Merged
653,213935,1271,93,56,Merged
654,269977,1270,1362,34,Rejected
655,213997,1270,14,41,Rejected
656,214153,1267,31,18,Merged
657,258202,1266,0,11,Rejected
658,256479,1264,1258,127,Merged
659,264511,1252,24,46,Merged
660,259068,1251,3,12,Merged
661,256954,1251,707,13,Merged
662,254375,1249,0,11,Rejected
663,261776,1247,354,35,Merged
664,254550,1247,34,18,Merged
665,261615,1245,0,24,Merged
666,254627,1231,0,2,Rejected
667,265621,1224,390,161,Merged
668,256450,1224,0,31,Rejected
669,209136,1223,167,14,Merged
670,262931,1220,1,1,Merged
671,214257,1220,1465,244,Merged
672,209420,1218,0,17,Rejected
673,272155,1213,119,7,Merged
674,257923,1212,32,11,Merged
675,260914,1210,124,41,Merged
676,267374,1209,1149,12,Merged
677,257058,1209,4,21,Merged
678,265579,1207,102,23,Merged
679,273436,1206,480,15,Merged
680,214102,1205,28,21,Merged
681,260902,1203,0,6,Merged
682,255215,1203,386,47,Merged
683,214322,1200,126,10,Merged
684,209379,1200,350,20,Merged
685,273363,1199,317,75,Merged
686,272230,1196,0,25,Merged
687,266060,1196,352,37,Merged
688,215159,1190,2,10,Rejected
689,265602,1187,51,16,Merged
690,209561,1182,3,18,Merged
691,215135,1180,106,17,Rejected
692,269434,1179,1015,14,Merged
693,261652,1179,2693,26,Merged
694,209065,1176,821,24,Merged
695,260039,1175,0,17,Merged
696,263131,1175,0,10,Rejected
697,262896,1168,0,17,Merged
698,254124,1166,534,15,Merged
699,261618,1164,102,9,Merged
700,209294,1163,0,8,Merged
701,265444,1160,0,10,Rejected
702,254763,1158,475,23,Merged
703,254997,1153,25408,60,Merged
704,273495,1151,683,4,Merged
705,259955,1148,0,14,Merged
706,209817,1147,156,18,Merged
707,265446,1146,889,21,Merged
708,214869,1145,136,11,Merged
709,272843,1141,67,3,Merged
710,255432,1141,190,188,Merged
711,256660,1138,44,72,Merged
712,256176,1137,0,16,Merged
713,258847,1137,0,8,Rejected
714,214125,1134,208,12,Merged
715,262812,1131,436,32,Merged
716,259382,1129,0,4,Merged
717,267727,1128,326,81,Merged
718,260541,1128,235,16,Merged
719,214688,1117,1109,52,Merged
720,254034,1113,138,32,Merged
721,215111,1111,0,5,Merged
722,267734,1110,960,37,Merged
723,261561,1110,534,19,Merged
724,255184,1108,5,34,Merged
725,264678,1106,566,112,Rejected
726,264602,1102,563,112,Rejected
727,209421,1100,0,7,Rejected
728,266988,1098,4,23,Merged
729,255048,1098,102,16,Merged
730,273178,1095,371,3,Merged
731,209519,1092,232,62,Rejected
732,213956,1089,179,72,Rejected
733,213959,1089,179,72,Merged
734,265117,1089,65,21,Rejected
735,262781,1088,0,16,Rejected
736,258231,1087,0,10,Merged
737,259571,1085,755,40,Rejected
738,254805,1080,197,29,Merged
739,274013,1077,269,155,Merged
740,209310,1075,113,9,Merged
741,260935,1072,539,28,Merged
742,255899,1072,0,6,Rejected
743,265108,1072,0,13,Merged
744,261230,1071,593,6,Merged
745,265651,1071,408,18,Merged
746,256500,1070,930,28,Merged
747,264328,1068,364,32,Rejected
748,214483,1067,212,49,Merged
749,262445,1066,0,28,Merged
750,272844,1066,67,3,Rejected
751,273534,1065,777,38,Merged
752,262564,1065,248,165,Merged
753,258946,1063,0,13,Merged
754,255649,1062,0,13,Rejected
755,269533,1060,239,143,Merged
756,213904,1057,1,21,Rejected
757,266890,1053,0,26,Merged
758,214531,1052,57,16,Merged
759,209220,1052,0,12,Merged
760,254873,1051,347,42,Merged
761,268531,1048,0,14,Rejected
762,264418,1043,780,5,Merged
763,260185,1042,49,27,Merged
764,269616,1042,191,7,Merged
765,264929,1039,50,29,Merged
766,213874,1039,23,87,Merged
767,209411,1034,309,133,Merged
768,262801,1032,3,12,Rejected
769,265362,1032,17,59,Merged
770,214481,1032,868,16,Merged
771,214200,1032,169,13,Rejected
772,268156,1029,1,16,Merged
773,255967,1029,817,65,Merged
774,254966,1027,851,58,Merged
775,266948,1025,1,1,Merged
776,209454,1025,236,15,Rejected
777,214657,1025,0,7,Rejected
778,264148,1024,1441,33,Merged
779,263547,1020,2,7,Merged
780,256495,1020,6,23,Merged
781,264334,1019,245,28,Merged
782,263527,1013,2,15,Merged
783,255299,1013,28,193,Rejected
784,270552,1012,0,24,Merged
785,257390,1011,0,24,Rejected
786,254558,1008,384,53,Merged
787,254393,1008,384,53,Rejected
788,255778,1008,105,28,Merged
789,215046,1008,29,43,Merged
790,256007,1006,9,29,Merged
791,214826,1005,360,29,Merged
792,257649,1005,966,62,Merged
793,214771,1004,157,26,Merged
794,273081,1003,0,14,Merged
795,258110,1000,0,10,Merged
796,209134,1000,914,32,Rejected
797,258807,1000,535,19,Merged
798,209360,999,0,1,Merged
799,214973,999,0,4,Rejected
800,214759,998,215,23,Merged
801,266253,998,206,35,Rejected
802,254896,998,1,8,Merged
803,209034,997,867,38,Merged
804,213509,997,863,48,Merged
805,214191,996,448,11,Merged
806,266151,996,550,110,Rejected
807,255667,995,63,32,Rejected
808,266113,995,493,11,Rejected
809,255678,994,63,32,Merged
810,255636,994,17,27,Merged
811,260537,991,0,13,Rejected
812,270452,991,0,17,Rejected
813,267600,990,28,14,Merged
814,255018,990,19,17,Merged
815,273247,987,1193,35,Merged
816,262897,985,66,26,Merged
817,266165,985,484,11,Merged
818,257202,984,0,9,Merged
819,257513,984,0,28,Merged
820,258929,984,1564,37,Merged
821,267913,983,375,32,Rejected
822,214342,980,169,8,Merged
823,270051,976,21,15,Merged
824,214337,975,772,12,Merged
825,209126,974,0,8,Rejected
826,214971,972,0,3,Rejected
827,255666,972,2,9,Merged
828,254831,969,1865,79,Merged
829,256911,966,7,25,Merged
830,267413,965,501,103,Merged
831,256117,964,289,24,Merged
832,267071,964,90,23,Merged
833,261195,964,3011,80,Merged
834,272808,963,189,78,Merged
835,257719,961,1,29,Rejected
836,256037,961,12,10,Merged
