"","pull_request_id","loc_additions","loc_deletions","num_files_changed","merged_status"
"562",259826,126,11,11,"Merged"
"563",254597,126,0,1,"Merged"
"564",260850,126,1,11,"Merged"
"565",258612,126,50,1,"Merged"
"566",214057,126,0,5,"Rejected"
"567",262888,126,38,11,"Merged"
"568",273465,126,1,6,"Merged"
"569",265627,125,28,3,"Merged"
"570",258591,125,19,11,"Merged"
"571",213822,125,3,1,"Rejected"
"572",260754,125,4,7,"Merged"
"573",261491,125,6,5,"Merged"
"574",214489,125,25,2,"Merged"
"575",255298,125,2,7,"Merged"
"576",266644,125,0,3,"Merged"
"577",214766,125,6,1,"Merged"
"578",264941,125,47,3,"Merged"
"579",272772,125,6,4,"Merged"
"580",257326,125,34,9,"Merged"
"581",262957,125,20,7,"Merged"
"582",214991,124,27,7,"Merged"
"583",267146,124,1,6,"Merged"
"584",213737,124,5,2,"Merged"
"585",256101,124,0,1,"Merged"
"586",209127,124,30,7,"Merged"
"587",259759,124,0,2,"Rejected"
"588",258774,124,19,4,"Merged"
"589",258164,124,29,2,"Rejected"
"590",264108,124,2,6,"Merged"
"591",258091,124,6,4,"Merged"
"592",214734,123,1,6,"Merged"
"593",270963,123,25,6,"Merged"
"594",260667,123,30,2,"Merged"
"595",259594,123,33,9,"Merged"
"596",267492,123,34,1,"Merged"
"597",258185,123,14,4,"Merged"
"598",263180,123,12,4,"Merged"
"599",264286,123,3,1,"Merged"
"600",255892,123,32,7,"Merged"
"601",256243,123,16,3,"Merged"
"602",268317,123,16,2,"Merged"
"603",255976,123,0,2,"Merged"
"604",259198,123,0,6,"Merged"
"605",254587,122,26,8,"Merged"
"606",268953,122,0,2,"Rejected"
"607",214711,122,37,10,"Merged"
"608",259906,122,40,10,"Rejected"
"609",263758,122,30,3,"Merged"
"610",255090,122,6,1,"Merged"
"611",214618,122,48,8,"Merged"
"612",264719,122,18,4,"Merged"
"613",214088,122,0,6,"Merged"
"614",256172,122,13,9,"Merged"
"615",267543,122,20,4,"Merged"
"616",273284,121,14,3,"Merged"
"617",258894,121,24,9,"Merged"
"618",272916,121,0,2,"Merged"
"619",214781,121,0,3,"Merged"
"620",270153,121,21,2,"Merged"
"621",261314,121,12,2,"Merged"
"622",269142,121,18,2,"Merged"
"623",257754,121,12,5,"Merged"
"624",254091,120,0,9,"Merged"
"625",256384,120,5,3,"Merged"
"626",269887,120,43,3,"Rejected"
"627",209052,120,1,6,"Merged"
"628",270556,120,47,2,"Merged"
"629",257080,120,0,4,"Merged"
"630",258341,120,0,1,"Merged"
"631",254686,120,0,2,"Merged"
"632",256704,119,0,4,"Rejected"
"633",259353,119,0,1,"Merged"
"634",267489,119,31,1,"Merged"
"635",209313,119,33,3,"Merged"
"636",272439,119,26,2,"Merged"
"637",263084,119,17,6,"Merged"
"638",262574,119,32,10,"Merged"
"639",215087,118,49,6,"Merged"
"640",259267,118,21,8,"Merged"
"641",266153,118,22,5,"Rejected"
"642",214776,118,40,1,"Merged"
"643",255668,118,37,2,"Rejected"
"644",214346,118,2,4,"Merged"
"645",258861,118,1,2,"Merged"
"646",255231,118,0,5,"Merged"
"647",263284,118,45,7,"Merged"
"648",259459,117,11,3,"Rejected"
"649",214205,117,16,6,"Merged"
"650",263930,117,1,1,"Merged"
"651",266469,117,1,6,"Merged"
"652",255390,117,22,5,"Merged"
"653",209180,117,33,11,"Merged"
"654",266646,117,5,8,"Merged"
"655",272311,117,25,7,"Merged"
"656",266128,117,31,3,"Merged"
"657",256188,117,2,10,"Merged"
"658",268266,117,40,6,"Merged"
"659",256351,117,0,1,"Merged"
"660",255765,117,51,5,"Merged"
"661",273497,116,23,2,"Merged"
"662",255924,116,1,4,"Merged"
"663",215143,116,0,4,"Rejected"
"664",266833,116,9,7,"Merged"
"665",258484,116,4,2,"Merged"
"666",254218,116,47,1,"Merged"
"667",255819,116,7,8,"Merged"
"668",258057,116,2,5,"Merged"
"669",254193,116,0,2,"Merged"
"670",272050,116,3,2,"Rejected"
"671",260645,116,13,4,"Merged"
"672",255977,116,22,1,"Rejected"
"673",253922,115,5,2,"Rejected"
"674",257457,115,29,10,"Merged"
"675",209170,115,4,5,"Merged"
"676",272032,115,37,3,"Rejected"
"677",254895,115,38,8,"Merged"
"678",256279,115,0,1,"Merged"
"679",263199,115,20,7,"Merged"
"680",272407,115,16,2,"Merged"
"681",262927,115,3,2,"Merged"
"682",255856,115,5,2,"Merged"
"683",262756,114,1,6,"Rejected"
"684",255084,114,27,1,"Rejected"
"685",253827,114,24,6,"Merged"
"686",268613,114,7,3,"Merged"
"687",272007,114,11,10,"Merged"
"688",264187,113,0,5,"Merged"
"689",209045,113,9,3,"Merged"
"690",260738,113,0,3,"Merged"
"691",253946,113,48,1,"Merged"
"692",258808,113,17,3,"Rejected"
"693",264269,113,1,1,"Merged"
"694",256208,113,5,3,"Merged"
