"","pull_request_id","loc_additions","loc_deletions","num_files_changed","merged_status"
"324",211372,271,31,3,"Merged"
"325",210895,271,0,11,"Rejected"
"326",262045,271,0,6,"Merged"
"327",262575,271,3,7,"Merged"
"328",279159,271,19,5,"Merged"
"329",241100,271,19,3,"Merged"
"330",280835,271,7,2,"Rejected"
"331",247422,271,53,3,"Merged"
"332",276921,270,20,6,"Merged"
"333",243478,270,0,1,"Merged"
"334",286770,270,1,7,"Merged"
"335",229372,270,47,6,"Merged"
"336",228791,270,0,2,"Rejected"
"337",249848,270,71,10,"Merged"
"338",250929,270,56,2,"Merged"
"339",250993,270,0,8,"Merged"
"340",282015,269,15,5,"Rejected"
"341",275685,269,67,7,"Merged"
"342",243019,269,20,3,"Rejected"
"343",213381,269,24,6,"Merged"
"344",276091,269,67,7,"Rejected"
"345",274432,269,0,5,"Merged"
"346",230690,269,27,10,"Rejected"
"347",243367,269,0,1,"Rejected"
"348",293976,269,0,8,"Merged"
"349",252439,268,2,6,"Rejected"
"350",245467,268,1,4,"Merged"
"351",237227,268,0,1,"Merged"
"352",239750,268,72,4,"Merged"
"353",235892,268,0,4,"Rejected"
"354",235264,268,1,2,"Rejected"
"355",234946,268,1,2,"Merged"
"356",210984,268,25,10,"Merged"
"357",245433,268,1,4,"Merged"
"358",289622,268,2,4,"Merged"
"359",289495,268,2,4,"Merged"
"360",278615,268,13,9,"Rejected"
"361",282813,268,4,5,"Rejected"
"362",289623,268,2,4,"Merged"
"363",244706,268,55,5,"Merged"
"364",275744,268,7,5,"Merged"
"365",232817,267,62,2,"Merged"
"366",283708,267,4,3,"Merged"
"367",276695,267,16,7,"Merged"
"368",277029,267,16,7,"Merged"
"369",237270,267,3,9,"Merged"
"370",274697,267,58,10,"Merged"
"371",285559,267,9,4,"Rejected"
"372",287454,267,4,7,"Merged"
"373",263814,267,8,6,"Merged"
"374",277030,267,16,7,"Merged"
"375",235624,266,63,8,"Merged"
"376",282038,266,7,2,"Merged"
"377",266354,266,32,5,"Merged"
"378",283706,266,4,3,"Merged"
"379",246765,266,7,5,"Rejected"
"380",267355,266,0,2,"Merged"
"381",260982,266,23,6,"Merged"
"382",244072,266,4,2,"Merged"
"383",231427,266,18,4,"Merged"
"384",236040,266,63,8,"Merged"
"385",280260,266,68,4,"Merged"
"386",243295,266,11,8,"Merged"
"387",235315,266,1,2,"Merged"
"388",246663,265,5,5,"Merged"
"389",239340,265,8,7,"Rejected"
"390",280926,265,15,10,"Merged"
"391",289337,265,31,5,"Merged"
"392",268951,265,64,11,"Rejected"
"393",242019,265,0,1,"Merged"
"394",229493,265,14,7,"Merged"
"395",244131,265,39,7,"Merged"
"396",232540,265,73,1,"Merged"
"397",211305,265,11,5,"Merged"
"398",230449,264,8,5,"Merged"
"399",271547,264,49,8,"Merged"
"400",275092,264,1,6,"Rejected"
"401",283854,264,22,3,"Merged"
"402",279205,264,0,4,"Merged"
"403",272331,264,2,4,"Merged"
