pull_request_id,pr_src_title
283702,Automated cherry pick of #73845 upstream release 1.13 
243023,Moving event.go from kubelet/container to kubelet/events
262827,add PersistentVolumeClaim validation in ValidateStatefulSetSpec
244401,Fixed incomplete kubectl bash completion.
235583,Add component explanation to kubeconfig-file.md
228622,Surface load errors when reading .kubeconfig files
236191,Read Iptables-save output in a more-memory-efficient way
285312,add aliases for api approvers/reviewers by SIG area
286546,Automated cherry pick of #77874: fix CVE-2019-11244: `kubectl --http-cache=<world-accessible
280277,"fix golint errors in pkg/routes,pkg/securitycontext, pkg/serviceaccount"
272624,Add a metric to track usage of inflight request limit.
251284,Add tests for semantically equal DaemonSet updates
251337,[Federation] Add simple upgrade test
286828,Match label and fields selectors in ComponentStatus List API
292153,fix azure cloud provider bug when lb specified in other resource group
238426,Allow clients to request most recent container logs
286435,fix CVE-2019-11244: `kubectl --http-cache=<world-accessible dir>` cre…
251263,dockershim: process protocol correctly for port mapping
263598,GCE: Separate the network's project from the rest of the project
283907,Automated cherry pick of #73661
230463,"Set the default namespace for events to be ""default"""
245036,HPA: Allow customizing scale-forbidden-windows
275735,Fix unix socket subpath mount
258775,"azure: msi: add managed identity field, logic"
269654,PodTemplates e2e test added.
237196,Add resource requests to addons
249690,kubeadm: added tests cert/pkiutil pkg
242175,"Revert ""ScheduledJob tests"""
289724,Require exact match when calling Get method within fake clientset
252400,More cli sanity verifications
259379,Fix setNodeAddress when a node IP and a cloud provider are set
286550,Automated cherry pick of #77874: fix CVE-2019-11244: `kubectl --http-cache=<world-accessible
230745,Beef up services doc a little
210567,Update e2e scripts to use the -template parameter.  Add a new test.
239906,AWS e2e: don't try to build a full cloudprovider in e2e
213022,List selected pods in service information
290058,kubeadm: enable kubelet certificate rotation on primary CP nodes
275857,Automated cherry pick of #61480: Use O_PATH to avoid errors on Openat
238641,Parse system logs into structured messages in fluentd.
262254,Update vendored package heredoc
231728,Kubelet: record the initial pod processing latency
283910,Automated cherry pick of #73661
288459,Disable gzip compression in core control plane components
282073,Disable matching on few selectors. Include all pods while scoring.
237721,WIP: Add pod/commit subsource to support user to commit their container
281955,kubeadm Use CreatePKIAssets for kubeadm init phase certs all
276220,export unstructured helper function nestedFieldNoCopy
282147,[WIP] Add events for pending namespace deletions
258838,Do not mutate already scheduled pods
233190,e2e: use regexp to parse kubelet /metrics output
243903,Adding e2e test for federation replicasets
281491,Feedback for metrics server addon from kubespray
275854,Automated cherry pick of #61480: Use O_PATH to avoid errors on Openat
259259,"Revert ""Remove old node role label that is not used by kubeadm"""
259280,Kubelet manage hosts file for HostNetwork Pods instead of Docker
212736,Make data dirs for all pods when syncing
286190," Inital step to refactor test/e2e/framework/util.go file, move error handle functions to new package(Initial one)"
285832,Ensure 4xx+ response codes from webhook rejections
287112,Support IPv6 on e2e StatefulSet tests
283542,fix smb remount issue on Windows
229675,Shorten up the AWS getting started guide to point to get.k8s.io.
283909,Automated cherry pick of #73661
241123,Adding patch and cleaning up namespace code
252950,Append X-Forwarded-For in proxy handler
248100,add authentication/authorization to kubernetes-discovery
231860,Automatically lookup cluster DNS/Domain service
284693,CSI fix for ephemeral support in detacher/deviceMounter operations
284247,Fix some golint failures for pkg/controller
241576,Testing improvements
283908,Automated cherry pick of #73661
269134,Add extra-args configs for scheduler and controller-manager to kubernetes-master charm
250488,DEBUG: pr 41721 clone
269241,Refactor HistoryViewerFor to use Visitor design pattern
286545,Automated cherry pick of #77874: fix CVE-2019-11244: `kubectl --http-cache=<world-accessible
240914,AWS: Fix detaching volumes of  deleted pods
284807,Implement make test-e2e-kubeadm
275555,Juju installer automatically creates daemonset to health check nvidia/cuda enabled nodes
264254,Automated cherry pick of #49202
283321,Adding trace to reflector initialization
275858,Automated cherry pick of #61480: Use O_PATH to avoid errors on Openat
242378,Improve federation e2e tests
279443,Fixes regression in kubectl logs: the --all-containers=true option didn't work
286977,"check if there are differences in the ownerRefs, finalizers, and DeletionTimestamp in gc"
248977,Automated cherry pick of #39551 upstream release 1.4
276620,Refactor GetResourceRequest and GetResourceLimit
230365,Switch kubelet log command to use pod log subresource
263712,e2e: test using reserved IP with network tiers
283649,Fix/Add comments on cadvisor implementations
233894,Make typography a bit more consistent
231788,Fix vagrant client authorization.
236692,Mesos: add scheduler documentation
286310,kubelet: use drive letters for the default paths on Windows
287561,GCP config: gke-exec-auth-plugin for ValidatingAdmissionWebhook
211072,Add a predicate for persistent disk scheduling.
234594,NodePort option: Allowing for apiservers behind load-balanced endpoint.
230700,fix DeepCopy to properly support runtime.EmbeddedObject
231556,Move rand string func to util for reuse
248485,Add test for CronJob generator
277873,Make integration test work with `go test`.
253093,Get the uuid from the node spec first and then from cloud (For cinder)
293025,PodTopologySpread plugin now excludes terminatingPods
267028,Validate kube-proxy IPVS configuration
263346,kubectl: Move utility functions to util package
290936,Adds initial unit tests for tablegenerator.go
269760,Replace type switches in Rollback with Visitor pattern
236345,Fix unstable hack/update-codecgen.sh output
281912,util: Refactor Backoff to return the next step rather than sleeping
245441,Automated cherry pick of #31090 upstream release 1.3
253033,[Federation] ClusterSelector for Service Controller
292290,fix flakiness on e2e test TCP CLOSE_WAIT timeout
278124,Fixed detection of inaccessible AWS encryption key.
244377,rkt: Improve support for privileged pod (pod whose all containers are privileged) 
289430,Skip deleted keys in strategicpatch
244942,Add node e2e density test using 60 QPS for benchmark
252653,Automated cherry pick of #44781
288019,fix panic in ResourceLocation in case of empty pod ip list
242257,Generates DELETE pod update operations
243674,component feature config proposal
238404,service discovery proposal using kubernetes service annotations
233582,Namespace must estimate and requeue content deletions
248706,Added e2e test for HA master that creates multizone workers.
241160,Add a service annotation that allows endpoints for unready pods
293075,[1.16] CHANGELOG: Move changelogs into a subdir to delegate releng approvals
283074,apimachinery/wait: add context-aware helpers
243199,docker_manager: Correct determineContainerIP args
283558,strip selected fields from managedFields
278634,Makefile catch untagged dirs
282590,test case for interaction between pod state and graceful termination
234725,Run fsck before mounting disk
245925,CRI: Add serial and benchmark test suite.
212976,fix pod-cache with node semantic change
212814,Fix nil dereference in kubectl run-container
233717,Add support for a domain label
273098,Add gce-ingress e2e test for sync failure case
277933,Add charm support for OpenStack Integrator
275139,Adding details to Conformance Tests using RFC 2119 standards.
238003,kube-proxy iptables - reject packets to services without endpoints
250696,get fresh ports on startup failure for integration test
242822,[DO NOT APPLY] Fix int/ext serialization mixup in PATCH handler
263797,RBD Plugin: Omit volume.MetricsProvider field and add some testcases.
270694,Enable on-demand collection of node metrics
287164,kubelet: parallel WaitForAttachAndMount and createPodSandbox
284150,Fix golint under test/e2e/framework/ingress
267675,add unit test for methods about containers in pkg kuberuntime
228948,Add documentation for redirect
277232,Automated cherry pick of #63492: Always track kubelet -> API connections
265530,Change RBAC storage version to v1 for 1.9
289633,Clean up dynamic client pre-flight check
237483,Services e2e uses kubectl exec instead of docker run.
281003,Automated cherry pick of #67430: cpumanager: rollback state if updateContainerCPUSet failed #66718: cpumanager: validate topology in static policy.
284231,Delay CSI client initialization
281474,Add more network statistics in stats/summary endpoint
252039,Check for terminating Pod prior to launching successor in StatefulSet
284357,Remove discovery flags from kubeadm join phases (when possible)
244431,Wait for the memory pressure condition to be absent before finishing memory eviction test
262161,Add upgrades tests for kube-proxy daemonset migration path
241913,let patch use --local flag like `kubectl set image`
237343,Node e2e changes for jenkins hosts
282375,do not report container runtime status when runtimeState is not initi…
281625,add ability to disable health checks on kube-apiserver for healthz using query-params
270236,add unit test for v1.configmap and remove replicate code
212830,Updating handleIndex in master to list all valid paths.
243603,Reduce size of images fluentd-gcp and fluentd-elasticsearch
274528,Add AWS cloud provider option for IAM role
230354,"coreos/azure: Weave version bump, various other enhancements"
229944,Fix RunUntil and stop leaking watch channel on etcd error
248282,Moved kubemark master from Debian to GCI
250879,use separate scheme to serve the kube-aggregator
234206,Add ubuntu kube-push for upgrading of k8s cluster.And update docs.
251858,Bump kubelet/networks test coverage
280932,Automated cherry pick of #67430: cpumanager: rollback state if updateContainerCPUSet failed #66718: cpumanager: validate topology in static policy.
269972,Unit test device plugin handler Start()
251090,Allow StatefulSet controller to PATCH Pods.
230153,Fix quota status not updating with change in spec
279229,Automated cherry pick of #66925: Rework multi-volume test to use StatefulSet
253801,kubeadm: Fix subtle versioning ordering issue with v1.8.0-alpha.0
210509,Allow watch operations to run longer than the http.Server timeout
248132,Automated cherry pick of #37594 #38276 #37009 upstream release 1.5
269422,Automated cherry pick of #50387 #51031 release 1.7
256891,azure file volume: allow provisioner to create stoarge account secret in different namespace
279228,Automated cherry pick of #66925: Rework multi-volume test to use StatefulSet
251769,Azure disk: dealing with missing disk probe
274366,E2e test to check skew-master upgrade
240618,rkt: Fix hostnetwork.
233584,e2e test cases should clean up more effectively
251085,Add e2e test for Deployment controllerRef orphaning and adoption
266511,Check RegisterMetricAndTrackRateLimiterUsage error when starting Deployment controller
244281,AWS: fix volume device assignment race condition
263283,Expose PVC metrics via kubelet prometheus
283010,Automated cherry pick of #72825: Find current resourceVersion for waiting for
287384,Fix golint issue in pkg/controller/podautoscaler/metrics
253210,Extract volume relevant events reason
241912,[DO NOT MERGE] NetworkPolicy egress filtering proposal for discussion
278967,Adds deprecated message to custom flags usage template
228760,Construct path correctly in proxy
288144,fix: return empty string when status is nil
240876,Make IsValidLabelValue return error strings
252279,Cherry pick of StatefulSet break fix for #44730 onto 1.6
211016,Swap internal doc. refs to relative links.
282215,Correctly Clear conntrack entry on endpoint changes when using nodeport
251322,Start recording cloud provider metrics for AWS
283001,Find current resourceVersion for waiting for deletion/conditions
248529,migrate set generation to go_genrule
289135,fix: make kubeadm set defaults to kubelet configuration only when no values are set.
279193,Rework multi-volume test to use StatefulSet
272704,Update Kubeadm proxy handling for IPv6
289020,Fix e2e DNS IPv6 CI
236385,Add kubectl describe for endpoints
236092,Automated cherry pick of #13550 #14445 #14580
242006,refactor: Kubernetes role specific files into it's own sls 
210128,Use api for pulling images instead of shelling out
277823,juju: Add audit support to kubernetes-master charm
230244,Changing  a few more instances of api.Pod to *api.Pod
288383,WIP - Honor umask settings when writing cache files
238820,Improve persistent volume claim validation
241596,Multiple MIGs in e2e cluster autoscaling tests.
228693,Un-revert #4551 which moved the certs.sh e2e test to ginkgo and fix the e2e auth breakage it caused
232489,Check loopback and link-local multicast endpoints
280433,Better error handling in DeferredRESTMapper and memcached discovery client
291915,WIP: GA seccomp API
294378,Stop relying on default conversions for metav1beta1 and e2e-node tests
241051,reduce conflict retries
288524,feat:  return error when score is out of range
284893,make NEG tests more resilient to API failures and add more failure lo…
280063,Inject GCP IAM Credentials into GCE PD CSI Driver Test Namespace by Default
262436,Deployment scaler to use the scale subresource
247386,*Dns* should be *DNS*
228841,Add defaults for HTTGetAction.Path & test actions
282711,AllowedProcMountTypes - Update DropDisabled[Alpha]Fields behaviour
247047,kubeadm: unit test for app/apis/kubeadm/env.go
235709,Fix PodPhase issue caused by backoff
281720,kube-scheduler: generate certs in cluster/gce and extend e2e tests
258152,Fix the Azure file to work within different cloud environments
242652,Add MinReadySeconds to rolling updater
290066,"Ability to set up additional, bigger nodes during tests"
237190,Cherry-pick of #18065: Fixed forbidden window enforcement in horizontal pod autoscaler.
213399,"Updated Guestbook tutorial to be more generic, compartmentalize the loca..."
265386,Kubeadm: Change the marshal code to use ApiMachinery code.
288056,Automated cherry pick of #80191: Add passthrough for MountOptions for NodeStageVolume for
266110,Rename TPR to CRD
240316,kubenet: hook pod bandwidth resources up to shaper
212630,"Proposal for a new set of ""porcelain"" commands for kubectl with a cleaner user interface"
271472,fix TODO: moving Driver name check in API validation
237109,Fixed forbidden window enforcement in horizontal pod autoscaler.
271139,Automated cherry pick of #52569 upstream release 1.8
232643,End to end test for Kibana liveness
250487,DEBUG: pr 41721
266639,[WIP][DO-NOT-MERGE] Grab logs for kubeadm CI failures
293903,e2e/framework: remove imports to pkg/master/ports
238322,Try harder to delete cloud resources in service tests
261347,[e2e] add service session affinity test case
289252,Support TLS Server Name overrides in kubeconfig file
235764,Cherrypick PodPhase fix caused by backoff #15799
264914,Kube-proxy adds forward rules to ensure NodePorts work
276790,kubectl should not have a direct code dependency on controllers
245657,Allow multipe DNS servers as comma-seperated argument for kubelet --dns
286849,Skip ILB creation on GCE if neg annotation is present
251866,try to make the namespace controller faster
244985,"Doc API group suffix, add test to catch new groups"
209933,Add more help messages to cloudcfg utility
280584,Automated cherry pick of #68253: Update GCE PD CSI Driver to run by default and automatically
258017,allow a deletestrategy to opt-out of GC
264147,kubeadm: Use the release-1.8 branch by default
244302,add quota test for creating update requests
280730,[scheduler cleanup phase 1]: Move FakeCache to pkg/scheduler/internal…
290400,Turn off kubelet deprecated metrics
291264,kubeadm: alpha certs should skip missing files
269354,Fixes a bug about `FakeDockerClient` and add some unit tests
210835,Add some benchmarks and minor test-go enhancements
271956,refactor customeresource handler
238024,Inject a kernel-compat tester for kube-proxy test
273814,Fix PodPidsLimit and ConfigTrialDuration on internal KubeletConfig type
287908,"Add label ""configuration_name"" for admission webhook metric, fix #79832"
210046,Added some tests
236004,remove implicitly required container event
275435,Automated cherry pick of #60959: Set node external IP for azure node when disabling UseInstanceMetadata
284699,Automated cherry pick of #74652: Delay CSI client initialization
252939,apimachinery: move unversioned registration to metav1
229783,Add basic latency metrics to scheduler.
275780,Automated cherry pick of #61504: Fix `PodScheduled` bug for static pod.
236913,Fix TODO in pkg/controller/nodecontroller.go line 472
234381,Add cloud provider node labels
263509,kubectl: Fix golint warnings for plugins/*
228746,Relax constraints on container status while fetching container logs
234584,MESOS: Send graceful termination update from executor to kubelet
213332,Improve error handling for '/containerLogs' API in kubelet.
230058,bash_completions: Generic function for --filename arguments
211807,Small fixes to prepare for v1beta3
252287,Total priority overflow check
271342,Add pod-selector kubectl drain
234839,Improve message from kubectl config
273132,Add some more azure unit tests.
243751,WIP: Fix topologyKey comparison for node affinity
239871,Prefer fetched version when determining HPA group version kind
293035,Allow container visitor to operate on selected container types
276481,Fix problem that ipvs can't work with hostPort
239973,Disabling swagger ui by default on apiserver. Adding a flag that can enable it
251972,Split out AdmissionOptions
268442,"Support copying ""options"" in resolv.conf into pod sandbox when dnsPolicy is Default"
287912,"Add label ""configuration_name"" for admission webhook metric, fix #79832"
259199,Fix findmnt parsing in containerized kubelet
267077,Validate usage strings when creating bootstrap tokens via kubeadm
280337,shutdown schedulingQueue gracefully
246113,Make logging function injectable in RCConfig
252734,support NonResourceURL for kubectl create clusterrole
237899,AWS: Use an elastic IP for the master by default
235555,openstack: Remove domain name when trying to resolve a hostname.
240293,Drain pods created from ReplicaSets in 'kubectl drain'
275748,Fix `PodScheduled` bug for static pod.
239350,Salt: bypass Salt when installing docker package on debian
269650,Add test case for RunCreateToken
277834,enable etcdv3 client logging
283011,Automated cherry pick of #72825: Find current resourceVersion for waiting for
278987,ensure iptables rules prepend at the top of the chain for kube-proxy ipvs mode
263919,"Refactor ""canRunPod"" in kubelet as a soft admit handler"
288835,Removed awk from kubeadm reset
258645,Enhance scheduler cache unit tests to cover OIR in pod spec
238798,refactor update-api-reference-docs.sh
286626,fix golint failures in pkg/kubectl/cmd/top
241626,Convert the font (ubuntu) to paths in SVG
239061,Cleanup and add unit test for ShouldContainerBeRestarted
264701,add --dry-run option to kubectl drain
291515,Typecheck support for verifying providerless build
210184,"Update services to use the internal IP and port, now that its available."
209967,Alternative local launch script.
244303,Productionize the cockroachdb example a little more
283012,Automated cherry pick of #72825: Find current resourceVersion for waiting for
243874,Validate SHA/Tag when checking docker images
210078,Move stringSet to util.StringSet
210554,Improve pkg/registry/service code coverage.
244874,WIP: Proposal: Create way to store secrets for storage 
211803,"Make it easier to update nodes, make it possible to update capacity."
234424,update resource-quota docs
278603,kubeadm: Make the kubeadm config kinds mutually exclusive
266285,add nested encoder and decoder to admission config
242304,Fix bugs in DeltaFIFO
239408,Handle aws implicit and shared routing tables
268142,[WIP][DO-NOT-MERGE] Try dump logs for kubeadm tests
293721,Disallow duplicate PluginConfig in framework creation
239695,CustomMetric support in autoscaling utils
269477,Automated cherry pick of #48460 upstream release 1.7 1510215747
210275,Private kubelet
294355,move function RemoveTaintOffNode in test/e2e/framework/util.go  to subpackage node
277717,WIP - GC debug logging
282687,Mock out concurrent control and incremental resource version in ObjectTracker
278165,move setup code from startControllers into the config
244640,Clean-up and fixes in federated replica set
235311,AWS: Add configuration for ENABLE_EXPERIMENTAL
230263,kubelet: Refactor runHandler().
260470,Recycle Transport each time the certificate is rotated.
236564,Refactor fun setNodeStatus
242935,Move ExtractPodBandwidthResources test into appropriate package
212991,Clear pod cache on delete.
232225,Return api/errors instead of raw etcd errors
229320,Remove PodIP from ContainerStatus
244257,Send a CNAME to federated ingress DNS queries in KubeDNS.
244480,Fix the bug that SJ sees finished jobs as unexpected
268633,move cmd/util/printing.go#PrintResourceInfoForCommand -> factory…
291806,Fix a failing test in NetworkPolicy e2e
279713, Kubelet: only apply default hard evictions of nodefs.inodesFree on Linux
293088,add indexer for pod storage
241941,Setup for cluster autoscaling tests in GKE
284497,verify script to ensure publishing bot rules and godeps are in sync
294280,Fix networking tests timeouts for large clusters
230997,Fix convertion generator for manually written ones
262077,fix issue(#36733)Add node tains info in wide
250258,Output result of apply operation
290531,Use frameworkHandle to get listers
274063,Automated cherry pick of #51765 #59106 upstream release 1.8  
279195,snip links to internal clients
271467,add custom endpoint restrictions in test matrix
244166,Automated cherry pick of #29881
236183,Attach must only allow a tty when container supports it
257388,Added pod evictors for new zone.
278512,Reduce number of memory allocations when parsing iptables
284477,kubeadm: amend flags for join phases
241877,Reduce size of fluentd-gcp image using ubuntu-slim
264245,Update addon resizer parameters
291788,Perf benchmarks for preferred (anti)pod affinity
253005,Remove Save() from iptables interface
229774,Added rate limiting to pod deleting
212716,Reenable coverage and race detection on Travis
258488,fix subpath error when mouting configmap volume
253798,cache calls to discovery client in namespace deleter
292166,Continue processing work item in case of error
282955,[feature branch] Support cross group conversion in apply
229255,Release 0.12.2
292664,Add comments in several hack/verify-generated-*.sh
263544,expose discovery information on scalable resources
232510,Document how to launch kube-dns with Kubernetes on Mesos
231157,Support old and new style dns service names.
234818,Default resources.requests only for Pod resources
243602,Addresses vSphere Volume Attach limits
251347,unit test for kubectl config set
268092,update the wrong format of string TargetPort
252215,Add cinder volume examples
249336,kubeadm: Secure apiserver -> kubelet communication and set storage backend to etcd3
276022,Stop() for Ticker to enable leak-free code
235254,Turn on smarter FakeDockerClient in HollowNode.
291461,Enable snapshottable e2e test for csi pd driver
276061,Add e2e test for kubedns to forward PTR records to upstream server.
251796,bazel: statically link dockerized components
244502,Print a message if metrics are not yet available.
283331,Do writes in init container before trying reads
277951,Ensure /etc/hosts has a header always - Fix conformance test
289551,[WIP] Reflect projects in /etc on kubelet restart
291597,Automated cherry pick of #85368: Deep copying EndpointSlices in reconciler before modifying
276950,forbid wrong quantity unit for memory resource
286450,Use ExpectNoError() for scalability and scheduling
247038,fix cross build for kubelet/cm
239619,Add preconditions to pod/rs update retry func
252828,Make real proxier in hollow-proxy optional (default=true)
280586,Adapt e2e tests for cluster-domain other than cluster.local
287994,Use scheduler cache in affinity priority functions
251971,"Use OS-specific libs when computing client User-Agent in kubectl, etc."
211674,Support remote docker hosts on OS X.
249265,Isolate recycler behavior in PV E2E
288700,proxy/ipvs: test cleanLegacyService with real servers
245518,Don't rely on device name provided by Cinder
284063,Clean up self-set node labels
237876,Support rolling update to 0 desired replicas
261735,Base Fluentd image off debian:stretch-slim for systemd with LZ4
283581,add --all-namespaces to kubectl delete
286313,"add secret back to the workqueue with delay time, avoid expired bootstrap tokens not being deleted"
250824,cloudprovider: print warning if no config file is given
289425,fix staticcheck errors in legacy-cloud-providers/azure
251844,"Use OS-specific libs when computing client User-Agent in kubectl, etc."
278206,Allow more fields at root of CRD schema if status is enabled
286340,Move online volume expansion to Beta
232216,README for limitrange example
294213,Support kubectl scale --dry-run=server|client
252834,Add unit test for kubelet pod attach: TestAttach
240135,azure: azkube v0.0.5 + deploy kube-system + hack/ script for hyperkube
244689,Replace force
275815,Ensure /etc/hosts has a header always - Fix conformance test
278436,Automated cherry pick of #64427: add external resource group support for azure disk
244435,Avoid disk eviction node e2e test using up all the disk space
277178,use subtest for table units (pkg/kubeapiserver)
253499,pod spec was not validating envFrom
231693,Adding a script to verify that swagger spec is updated
246122,Automated cherry pick of #33796
286028,Fix block volume expansion
290888,kubenet: use subnet address for cni
210590,Improve the wait.Poll GoDoc and api
261470,Add flags for prometheus-to-sd components.
285649,Add tests for NewFilteredDynamicSharedInformerFactory
261449,add cmd-test for sort-by command
252240,move WORKSPACE to build/ so it doesn't require root approval
234004,Kubernetes on AWS mutli-AZ by default
278904,"Add reference count for each lock, free when not used."
211231,Move handler setup: cmd/apiserver -> pkg/master
286952,Kube-Proxy wait when HNS network not found
273292,Add support of hyperv isolation for windows containers
272938,return reason for allowed rbac authorizations
291459,Deep copying EndpointSlices in reconciler before modifying them
285034,Fix golint failures of e2e/framework/p*.go
290908,Update the event handler for deleting pods to reject the waiting pod
286427,tests: Replaces dnsmasq usage with CoreDNS
277255,[WIP][DO NOT REVIEW]Multiple etcd clients
270003,Fix cross-compliation of mount_exec.go
233745,added OpenStack instructions to coreos multinode cluster document.  C…
253150,add test in validation
212881,CLI/config roadmap
253534,deflake CRD watch tests
234408,Fix yaml booleans and ints not always unmarshaling to strings
213112,Kubernetes pod and namespace security model
285924,Add ability to find init Container IDs in cpumanager reconcileState()
212622,Move GetHostName and GetDockerEndpoint methods to pkg/util
269272,Automated cherry pick of #53993
231822,Changed PVClaimVolumeSource name to match other volume names
278831,Reduce logspam for crash looping containers
271804,keep oom events watch cgroup root sync with kubelet
248134,pkg/volume: RenameDirectory updates for go 1.8
210237,[WIP] data structures for resources
238539,Added Recycler - CEPH RBD
240053,Copy annotations back from RS to Deployment on rollback
239374,Added simple example CNI plugin
276398,Fix an issue in inter-pod affinity predicate that cause affinity to self being processed incorrectly
252967,Add alpha command to kubectl
238958,Can't replace a generic resource that is cluster scoped
234211,Allow multiple host ports map to the same container port
211600,Release v0.5.3
236390,Config consumers should be able to recognize an empty config
231324,expose: Use separate parameters for default and custom name
210061,Implement sync behavior for controllers.
278367,Limit usage of system critical priority classes to the system namespace
277802,Automated cherry pick of #63248: fix formatAndMount func issue on Windows
253090,e2e tests for storage policy support in Kubernetes
286675,Change semantics for guaranteed CPUs in init containers with the CPUManager 
242372,Add integration test for binding PVs using label selectors
233602,Refactor `pkg/proxy/config`'s ServiceConfigHandler and EndpointsConfigHandler.
231936,Fix flakey nested concurrent unit test in contrib/mesos/pkg/proc
211918,Fix issue #3090 - update systemd unit files
278940,kubeadm: make error output more verbose
278928,kubeadm join the cluster with pre-existing client certificate if provided
289639,apiextensions: add integration test for not publishing non-structural CRDs
278434,Automated cherry pick of #64427: add external resource group support for azure disk
283563,verify-generated-files-remake.sh: fix issues reported by shellcheck (part 2)
284973,Update gengo dependency
268284,support mount options in azure file
230411,logs for master components
278453,Automated cherry pick of #65593: Limit usage of system critical priority classes to the
282443,Automated cherry pick of #71923: diff: Fix overlapping filenames
240355,Design document for SSH keys in Node resources
238556,kube-proxy tries to apply latest snapshot
277803,Automated cherry pick of #63248: fix formatAndMount func issue on Windows
211599,Build fixes
280427,Use HTTPHeaders in httpGet pod-lifecycle handler
289435,Always check alpha fields in ephemeral containers
211223,Respect a requested PortalIP if possible
237835,move ServerVersion to DiscoveryClient
293542,Preserve legacy inflight metrics and fixes registration 
232242,Switch to using the official etcd health check.
213106,Ansible playbook for cloudstack
230000,Suggest a simple rolling update.
271048,Automated cherry pick of #54674
244165,Enable v3 Client as the default on UTs
291110,Make test-cmd effective again
242804,Fix a problem with multiple APIs clobbering each other in registration.
228773,"Clean up ""default"" service port handling."
278778,storage persistentvolume label admission: Test persistentvolume admission labels for gce
213339,ovirt: fetch instance ip address from rest-api
246261,PVC informer lister supports listing
238926,Change pod in probe update to pod uid.
278195,[FEATURE SERVERSIDE APPLY] Pass dry-run flag to serverside apply when appropriate
210899,"Allow etcd config file to be passed to apiserver, kubelet, and proxy"
288177,Unify secret and configmap triggers in cacher
276833,fix formatAndMount func issue on Windows
233788,Added PersistentVolumeSource to describer output
212712,Initial commit of Jenkins script + README
239739,Ubernetes Lite: apply auto-labels to dynamically provisioned volumes
243472,Automated cherry pick of #28431 upstream release 1.3
279273,Remove more legacy schemes and api
239879,Set a missing namespace on object to admit
263847,migration of federation test
293631,Work-around for missing memory metrics on CRI-O exited containers
291794,Provider/Azure: Add cache for VMSS.
237373,Add release support for trusty kube-system manifests
267189,RBAC for Calico Typha Horizontal Autoscaler
282269,make informer-gen respect the resourceName tag
282421,diff: Fix overlapping filenames
240882,read gluster log to surface glusterfs plugin errors properly in describe events
282922,"When pleg channel is full, discard events and record its count"
290032,[WIP] Server-side Apply: Track ownership for scale subresource for Deployments
252424,Fix invalid FQDN when --cluster-domain is not set
245797,Migrate EqualPriority in scheduler to map-reduce-like framework
236643,Add default when latest not claimed
293730,Automated cherry pick of #88790: Bump debian-base to v1.0.1 and debian-iptables to v11.0.3
234129,Upgrade k8s to 1.0.3 for ubuntu
232437,Split kubelet server initialization for easier reuse
233440,kubectl describe <kind> work with no arguments
230775,Improments to conversion methods generator
212818,make conversion do deep copies
274740,Require boilerplate on Bazel Skylark source files
293930,e2e/framework: implement ssh exec internally
232066,Use replication controllers in e2e cluster upgrade tests
229399,Add an end-to-end test for external load balancers.
289351,Verify the response audience matches one of apiAuds
247098,Powershell script to start kubelet and kube-proxy
240612,Make resource gatherer work for Kubemark
293669,Bump debian-base to v1.0.1 and debian-iptables to v11.0.3
264352,Add testcase
286513,add process start time metric to metric probes since they use counters
286852,"Revert ""Revert ""[Re-Apply][Distroless] Convert the GCE manifests for master containers."""""
256706,deprecate created-by annotation for pod drain
239343,fake backoff implementation for speeding up flakey test
246108,Added e2e test for HA master replicas in different zones.
243689,CRI: rename DeletePodSandbox to RemovePodSandbox
293189,Move skip method from e2e fw ginkgowrapper to e2e skipper fw
240219,remove /pkg/storage dependency on pkg/api/errors
232941,Rewrote how to choose a getting-started-guide.
281013,Expose kms-plugin timeout in EncrypitonConfig.
236434,Add a deadlock watchdog
238587,Moving /apis handler to generic api server
233502,Update resource quota design to align with requests and limits
244711,make function ReadDockerConfigFile more flexible
294234,Automated cherry pick of #88006: Unregister csiplugin even if socket path is gone
211871,"v1beta1 should return Minion as kind, rather than Node"
240078,provide best effort generation for struct field types even if parent types are asymmetrical
285385,[Re-Apply][Distroless] Convert the GCE manifests for master containers.
234026,Refactor to use docker-machine or boot2docker
249431,plugin/pkg/admission/serviceaccount: prefer first referenced secret
237700,Push server docker images during the release (attempt 2)
275779,Pod events: add reason for volume mount timeout
249446,Extract strings for the 'kubectl set' family of commands.
253561,Waiting attach operation to be finished rather than returning nil
246375,"If token validation fails, give the user the expected format."
289768,Add MinimumResourceVersion option to Reflector
246254,Add sysctls for dockershim
282814,Move unschedulable pods to the active queue if they are not retried for more than 1 minute
247345,Warn user if they try to apply on an object without the annotation
277892,Adds a crictl package for kubeadm installs
265137,feat(cli):Add inherit flag for kubectl config set-context command
278267,Resolve potential devicePath symlink when MapVolume in containerized kubelet
279589,prefer to InstanceExistsByProviderID rather than InstanceID
210670,Improve test script
213401,"Updated Guestbook:: generic, compartmentalize GCE and local parts."
242233,split verify out of unit/integration suite
289180,Fix kubectl normalizers to stop injecting extra whitespace
213150,"Rewrite ""Location"" header in apiserver proxy."
242800,add a proposal for a cluster discovery api
258123,Multi architecture guestbook example
210717,Improve vagrant hostname support across cluster
236648,Zeppelin: Compress the image by doing the build on a separate image
283154,Check Node serving certificate in Node readiness check
249495,Update rbac role data to v1beta1
250014,Enable pod level cgroups by default
241731,[WIP] Add resolution tips for volume mount errors via describe events
