,pull_request_id,loc_additions,loc_deletions,num_files_changed,merged_status
336,232610,33070,1612,16,Merged
337,265776,33040,11773,542,Rejected
338,250689,33015,11794,1381,Rejected
339,291802,32938,49255,48,Merged
340,235497,32864,51524,80,Rejected
341,264655,32858,11737,531,Rejected
342,238713,32852,18357,41,Rejected
343,238137,32839,18349,40,Rejected
344,258288,32703,14408,277,Merged
345,281281,32675,16,11,Rejected
346,251066,32511,11686,1359,Rejected
347,250312,32489,11690,1360,Rejected
348,250946,32473,11686,1358,Rejected
349,247514,32371,248544,398,Rejected
350,244052,32326,31795,32,Rejected
351,280856,32045,24218,449,Rejected
352,253068,31875,116,194,Merged
353,258602,31451,37,109,Merged
354,245230,31396,30330,38,Merged
355,280776,31338,24087,418,Rejected
356,288326,31206,28385,537,Merged
357,250628,31131,17349,367,Rejected
358,253412,31095,255,118,Rejected
359,210204,30890,0,91,Merged
360,279999,30873,17879,955,Rejected
361,243373,30761,30202,30,Merged
362,281502,30633,108,29,Rejected
363,246445,30543,30908,28,Merged
364,233044,30129,5,4,Merged
365,233249,30122,1,8,Merged
366,244248,30096,1030,155,Merged
367,238402,30054,8518,64,Rejected
368,237432,30046,27520,23,Rejected
369,292230,29856,485,143,Rejected
370,260600,29806,3715,110,Rejected
371,273851,29637,17575,1956,Rejected
372,231035,29563,8939,72,Merged
373,286166,29458,83869,1208,Merged
374,242888,29408,21946,168,Rejected
375,271665,29297,55050,381,Merged
376,236582,29139,28603,18,Rejected
377,236310,29115,10119,46,Merged
378,244777,29027,481687,337,Rejected
379,273036,28932,17383,1938,Rejected
380,249993,28726,6904,142,Merged
381,238334,28623,27261,27,Merged
382,272335,28539,17266,1926,Rejected
383,248226,28495,19062,801,Rejected
384,246844,28495,19062,801,Rejected
385,275719,28495,19062,801,Rejected
386,238308,28413,28192,16,Merged
387,229729,28222,12924,1232,Rejected
388,260727,28145,9063,403,Rejected
389,248925,28136,954,320,Merged
390,213234,28132,0,129,Merged
391,260038,28096,1088,80,Merged
392,247346,27984,17930,941,Merged
393,244613,27978,18689,777,Rejected
394,244082,27978,18689,777,Rejected
395,246250,27926,25694,33,Rejected
396,282110,27850,21574,1091,Rejected
397,258266,27850,21574,1091,Rejected
398,243106,27809,4,43,Merged
399,284963,27750,1216,368,Rejected
400,240830,27738,18617,771,Rejected
401,270373,27711,915,126,Merged
402,229389,27682,7458,455,Rejected
403,246267,27681,21286,820,Rejected
404,233473,27644,15401,38,Merged
405,248280,27558,165462,212,Merged
406,238110,27528,22224,20,Merged
407,235552,27205,26717,19,Merged
408,237924,27120,8678,14,Merged
409,213174,27064,9875,12,Merged
410,236401,27035,26719,22,Merged
411,245466,27034,33,78,Merged
412,237250,26908,25788,21,Merged
413,211906,26890,244,26,Merged
414,244693,26724,247542,177,Rejected
415,213013,26720,113,250,Merged
416,287579,26697,5506,227,Merged
417,237653,26695,25605,18,Merged
418,288841,26649,5827,222,Rejected
419,288788,26610,9336,228,Merged
420,278065,26546,18800,20,Merged
421,277428,26472,18895,2240,Merged
422,248015,26313,21279,844,Rejected
423,248984,26268,16152,1058,Merged
424,237705,26256,21394,18,Rejected
425,242608,26248,335024,234,Rejected
426,279817,26197,20018,275,Rejected
427,248755,26145,7667,13,Merged
428,270685,26066,897,88,Merged
429,244046,25970,25509,21,Rejected
430,246055,25929,21195,825,Rejected
431,277739,25926,10468,800,Rejected
432,277740,25926,10468,800,Merged
433,245880,25906,21192,823,Rejected
434,240585,25905,4104,3000,Merged
435,245755,25900,21191,822,Rejected
436,266450,25749,7982,118,Merged
437,240405,25729,4942,286,Rejected
438,238041,25541,22544,23,Rejected
439,270367,25357,577,87,Rejected
440,247986,25271,6809,91,Rejected
441,237240,25221,24757,20,Rejected
442,269118,25142,11641,301,Rejected
443,246448,25092,10,20,Merged
444,245273,25071,20825,805,Rejected
445,261492,24978,7261,172,Merged
446,259778,24965,8251,310,Rejected
447,239805,24963,3717,183,Rejected
448,287499,24849,15650,1839,Rejected
449,231375,24786,27,160,Merged
450,289284,24706,15607,118,Rejected
451,238655,24701,24185,14,Rejected
452,279477,24661,19783,230,Rejected
453,252833,24473,817,173,Rejected
454,247145,24231,16681,130,Merged
455,212960,24203,0,33,Merged
456,234476,24103,15565,85,Rejected
457,250159,24080,10143,229,Rejected
458,279015,23979,19205,200,Rejected
459,249113,23824,6740,1010,Rejected
460,277275,23819,7608,825,Rejected
461,289777,23803,42,221,Rejected
462,285527,23733,41,220,Merged
463,235390,23524,14123,116,Merged
464,271045,23379,12998,834,Rejected
465,236976,23309,120,89,Merged
466,248141,23295,21388,23,Rejected
467,238298,23261,20110,34,Rejected
468,277787,23219,1384,112,Rejected
469,277413,23152,2148,140,Merged
470,245042,23133,0,168,Rejected
471,282213,23104,50,44,Rejected
472,235806,23046,22361,29,Merged
473,282873,22916,28114,400,Rejected
474,259110,22557,8067,175,Merged
475,292452,22518,5253,334,Merged
476,244002,22431,22080,15,Merged
477,244651,22421,134,22,Merged
478,232127,22378,21817,15,Merged
479,240068,22290,3752,169,Merged
480,287596,22155,4112,76,Merged
481,235401,21981,13327,90,Merged
482,248643,21965,37,172,Merged
483,234753,21943,13280,87,Merged
484,246687,21942,27079,563,Rejected
485,279682,21904,20196,1005,Rejected
486,243001,21869,56,75,Merged
